深煎りごまドレッシング,深煎りごまドレッシング4ｇ,1500,袋,6525,4.4,食材,15,,,1
マヨネーズ 4ｇ,マヨネーズ 4ｇ,1500,個,6525,4.4,食材,15,,,1
おろし大根ポン酢 10ｇ,おろし大根ポン酢 10ｇ,1000,袋,5900,5.9,食材,15,,,0
ポン酢しょうゆ4ｇ,ポン酢しょうゆ 4ｇ,1500,袋,5100,3.4,食材,15,,,1
ポン酢しょうゆ9ｇ,ポン酢しょうゆ 9ｇ,1000,袋,5400,5.4,食材,15,,,1
しょうゆドレッシング4ｇ,しょうゆドレッシング 4ｇ,1500,袋,6225,4.2,食材,15,,,1
しょうゆドレッシング7ｇ,しょうゆドレッシング 7ｇ,1000,袋,5300,5.3,食材,15,,,1
中華ドレッシング4ｇ,中華ドレッシング 4ｇ,1500,袋,6225,4.2,食材,15,,,1
中華ドレッシング7ｇ,中華ドレッシング 7ｇ,1000,袋,5300,5.3,食材,15,,,1
深煎りごまドレッシング 15g,深煎りごまドレッシング 15g,1200,袋,10440,8.7,食材,15,,,0
タルタルソース 7ｇ,タルタルソース 7ｇ,1000,袋,6650,6.7,食材,15,,,1
マヨネーズ 7g,マヨネーズ 7g,1000,袋,5600,5.6,食材,15,,,1
めんつゆストレート 60ｇ,めんつゆストレート 60ｇ,280,袋,3920,14.0,食材,15,,,1
ごまめんつゆストレート,ごまめんつゆストレート 20ｇ,100,袋,870,8.7,食材,15,,,1
グリーンカール,グリーンカール L,1050,g,360,0.3,食材,16,,1個350g換算,0
サニーレタスAL,サニーレタス AL,350,g,140,0.4,食材,16,,1個350g換算,0
サニーレタス,サニーレタス L,1000,g,650,0.7,食材,16,,1個200g換算,1
レタス,レタス,400,g,140,0.4,食材,16,,,0
キャベツ,キャベツ 2L,1000,g,200,0.2,食材,16,,1個1000g換算,0
かぼちゃ,かぼちゃ,1300,g,450,0.3,食材,16,,1個１３００ｇ,0
たまねぎ,むきたまねぎ,1000,g,120,0.1,食材,16,,1個２８０ｇ,0
大根,大根 3L,1200,g,300,0.3,食材,16,,1本1200g換算,0
長ネギ,長ネギ (1本：100ｇ),1000,g,190,0.2,食材,16,,1本１００ｇ,0
白菜,白菜 大,1500,g,430,0.3,食材,16,,1個1500g換算,0
なす,茄子(20ｃｍ),80,g,52,0.7,食材,16,,1本80g換算5本,0
にんじん,にんじん 大(1本：270ｇ),1000,g,110,0.1,食材,16,,1本２７０ｇ,0
ピーマン,ピーマン,1000,g,450,0.5,食材,16,,,0
にんにくの芽,にんにくの芽,100,g,45,0.5,食材,16,,,1
にら,にら,100,g,65,0.7,食材,16,,1束100g換算,0
アスパラ,アスパラ,1000,g,2500,2.5,食材,16,,,1
ししとう,ししとう,30,本,190,6.3,食材,16,,1pc30本,0
さつまいも,さつまいも,1000,g,260,0.3,食材,16,,,0
レモン,レモン,1,個,65,65.0,食材,16,,,0
小ねぎ,小ねぎ,100,g,100,1.0,食材,16,,1束100g換算,0
水菜,水菜,200,g,90,0.5,食材,16,,1袋200g換算,0
かいわれ大根,かいわれ大根,50,g,38,0.8,食材,16,,1パック,0
生パセリ,パセリ 大,1,pc,150,150.0,食材,16,,,0
チンゲン菜,チンゲン菜,260,g,88,0.3,食材,16,,１ｐｃ2束,0
しそ(大葉）,しそ,100,枚,650,6.5,食材,16,,,0
えのき,えのき,1000,g,240,0.2,食材,16,,,0
しいたけ,しいたけ,1,個,33,33.0,食材,16,,１PC６個換算,0
しめじ,しめじ,1000,g,840,0.8,食材,16,,,0
まいたけ,まいたけ,150,g,130,0.9,食材,16,,１PC150g換算,0
エリンギ,エリンギ,130,g,110,0.8,食材,16,,,0
砂糖 上白糖,砂糖 上白糖,1000,g,178,0.2,食材,16,,,0
油揚げ,油揚げ,1,枚,13,13.0,食材,16,,,1
木綿豆腐,木綿豆腐,400,g,28,0.1,食材,16,,,0
焼豆腐,焼豆腐,300,g,110,0.4,食材,16,,,0
厚揚げ,厚揚げ,175,g,98,0.6,食材,16,,,1
黒こんにゃく,黒こんにゃく,1,pc,55,55.0,食材,16,,,1
こんにゃく,こんにゃく,1,枚,50,50.0,食材,16,,,1
ねじりこんにゃく,ねじりこんにゃく,16,本,58,3.6,食材,16,,1pc/1６本入り,1
白滝1000g,白滝100g,1000,g,188,0.2,食材,16,,,0
糸こんにゃく,糸こんにゃく,1000,g,220,0.2,食材,16,,,1
ヤングコーン,ヤングコーン,8,本,140,17.5,食材,16,,,0
ごぼう,ごぼう,1,本,38,38.0,食材,16,,,0
スナップエンドウ,スナップエンドウ,1000,g,840,0.8,食材,16,,,1
絹さや,絹さや,1500,g,550,0.4,食材,16,,,0
サラダ用ほうれん草,サラダ用ほうれん草,1000,g,1500,1.5,食材,16,,,0
ベビーリーフ,ベビーリーフ,450,g,1400,3.1,食材,16,,,1
レッドオニオン,レッドオニオン(赤玉ねぎ),1000,g,300,0.3,食材,16,,,0
きゅうり,きゅうり(1本100ｇ),1000,g,400,0.4,食材,16,,１本１００g,0
ブロッコリー,ブロッコリー,1000,g,450,0.5,食材,16,,,1
ミニトマト,ミニトマト2Ｓ(サラダ用),28,個,170,6.1,食材,16,,,0
プチトマト,プチトマト,28,個,200,7.1,食材,16,,,0
トマト大2L,トマト 2L,250,g,100,0.4,食材,16,,,0
パプリカ（黄）,パプリカ(黄),150,g,190,1.3,食材,16,,1個30g換算,0
パプリカ（赤）,パプリカ(赤),250,g,120,0.5,食材,16,,1個30g換算,0
赤ピーマン,赤ピーマン,1000,g,1500,1.5,食材,16,,,0
青とうがらし,青とうがらし,1000,g,1180,1.2,食材,16,,200g34本換算1本6g,0
とうもろこし,とうもろこし,1,本,130,130.0,食材,16,,,0
香菜,香菜,1,個,350,350.0,食材,16,,,0
アボカド,アボカド,230,g,175,0.8,食材,16,,,0
ローズマリー,ローズマリー,24,g,129,5.4,食材,16,,,0
牛乳,牛乳,1000,ml,170,0.2,食材,16,,,0
ブロッコリースプラウト,ブロッコリースプラウト,100,g,120,1.2,食材,16,,,0
九条ネギ,九条ネギ,300,g,250,0.8,食材,16,,,0
ラディッシュ,ラディッシュ,100,g,120,1.2,食材,16,,,0
クレソン,クレソン,100,g,190,1.9,食材,16,,,0
豆苗,豆苗,100,g,95,1.0,食材,16,,,0
しょうが,しょうが,1000,g,280,0.3,食材,16,,,0
紫きゃべつ,赤キャベツ,850,g,230,0.3,食材,16,,,0
すだち,すだち,1,個,100,100.0,食材,16,,,0
温泉卵,温泉卵,10,個,300,30.0,食材,16,,,0
ほうれん草,ほうれん草,100,g,100,1.0,食材,16,,,1
レンコン,レンコン,1000,g,385,0.4,食材,16,,,1
新） キムチ,キムチ,1000,g,450,0.5,食材,16,,,0
パクチー,パクチー,100,g,200,2.0,食材,16,,,0
セロリ,セロリ,200,g,190,1.0,食材,16,,,0
バジル,バジル,500,g,1800,3.6,食材,16,,,0
ぬか漬けセット,ぬか漬けセット,60,個,1200,20.0,食材,16,,,1
オレンジ,オレンジ,1,個,45,45.0,食材,16,,,0
ゴーヤ,ゴーヤ 3Ｌ,150,g,160,1.1,食材,16,,,1
ズッキーニ,ズッキーニ,215,g,130,0.6,食材,16,,,0
じゃがいも,じゃがいも 大,1000,g,170,0.2,食材,16,,,0
もやし,もやし,1000,g,100,0.1,食材,16,,1p/c250g,0
キャベツ3L,キャベツ 3L,1,個,250,250.0,食材,16,,,1
りんご,りんご,300,g,115,0.4,食材,16,,,0
パイナップル,パイナップル,1,個,580,580.0,食材,16,,,0
オレンジ10個,オレンジ,10,個,800,80.0,食材,16,,,0
グレープフルーツ ホワイト,グレープフルーツ,10,個,800,80.0,食材,16,,,0
グレープフルーツ ルビー,グレープフルーツ 赤,10,個,1100,110.0,食材,16,,,0
キウイ,キウイ,1,pc,315,315.0,食材,16,,1pc5個入り,0
ミント  スペア,ミント  スペア,1,pc,170,170.0,食材,16,,,0
